Mode of Travel,Zone Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume)
All Vehicles - StL All Vehicles Volume,Origin,199,WILLIAMSON,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),73137
All Vehicles - StL All Vehicles Volume,Origin,199,WILLIAMSON,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),77495
All Vehicles - StL All Vehicles Volume,Origin,199,WILLIAMSON,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),207667
All Vehicles - StL All Vehicles Volume,Origin,199,WILLIAMSON,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),26991
All Vehicles - StL All Vehicles Volume,Origin,199,WILLIAMSON,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),82975
All Vehicles - StL All Vehicles Volume,Origin,199,WILLIAMSON,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),58666
All Vehicles - StL All Vehicles Volume,Origin,201,WINNEBAGO,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1166269
All Vehicles - StL All Vehicles Volume,Origin,201,WINNEBAGO,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),198535
All Vehicles - StL All Vehicles Volume,Origin,201,WINNEBAGO,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),383053
All Vehicles - StL All Vehicles Volume,Origin,201,WINNEBAGO,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),370202
All Vehicles - StL All Vehicles Volume,Origin,201,WINNEBAGO,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),1182746
All Vehicles - StL All Vehicles Volume,Origin,201,WINNEBAGO,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),222011
All Vehicles - StL All Vehicles Volume,Origin,201,WINNEBAGO,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),359994
All Vehicles - StL All Vehicles Volume,Origin,201,WINNEBAGO,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),391309
All Vehicles - StL All Vehicles Volume,Origin,201,WINNEBAGO,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1059031
All Vehicles - StL All Vehicles Volume,Origin,201,WINNEBAGO,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),135934
All Vehicles - StL All Vehicles Volume,Origin,201,WINNEBAGO,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),423357
All Vehicles - StL All Vehicles Volume,Origin,201,WINNEBAGO,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),304287
All Vehicles - StL All Vehicles Volume,Origin,203,WOODFORD,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),119740
All Vehicles - StL All Vehicles Volume,Origin,203,WOODFORD,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),28233
All Vehicles - StL All Vehicles Volume,Origin,203,WOODFORD,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),34711
All Vehicles - StL All Vehicles Volume,Origin,203,WOODFORD,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),36123
All Vehicles - StL All Vehicles Volume,Origin,203,WOODFORD,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),122146
All Vehicles - StL All Vehicles Volume,Origin,203,WOODFORD,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),31377
All Vehicles - StL All Vehicles Volume,Origin,203,WOODFORD,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),31741
All Vehicles - StL All Vehicles Volume,Origin,203,WOODFORD,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),38231
All Vehicles - StL All Vehicles Volume,Origin,203,WOODFORD,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),108261
All Vehicles - StL All Vehicles Volume,Origin,203,WOODFORD,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),20474
All Vehicles - StL All Vehicles Volume,Origin,203,WOODFORD,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),40994
All Vehicles - StL All Vehicles Volume,Origin,203,WOODFORD,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),29038
All Vehicles - StL All Vehicles Volume,Origin,21,CHRISTIAN,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),99899
All Vehicles - StL All Vehicles Volume,Origin,21,CHRISTIAN,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),18818
All Vehicles - StL All Vehicles Volume,Origin,21,CHRISTIAN,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),31352
All Vehicles - StL All Vehicles Volume,Origin,21,CHRISTIAN,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),31304
All Vehicles - StL All Vehicles Volume,Origin,21,CHRISTIAN,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),100244
All Vehicles - StL All Vehicles Volume,Origin,21,CHRISTIAN,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),20818
All Vehicles - StL All Vehicles Volume,Origin,21,CHRISTIAN,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),29203
All Vehicles - StL All Vehicles Volume,Origin,21,CHRISTIAN,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),32788
All Vehicles - StL All Vehicles Volume,Origin,21,CHRISTIAN,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),92061
All Vehicles - StL All Vehicles Volume,Origin,21,CHRISTIAN,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),13150
All Vehicles - StL All Vehicles Volume,Origin,21,CHRISTIAN,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),35576
All Vehicles - StL All Vehicles Volume,Origin,21,CHRISTIAN,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),25585
All Vehicles - StL All Vehicles Volume,Origin,23,CLARK,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),62931
All Vehicles - StL All Vehicles Volume,Origin,23,CLARK,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),12193
All Vehicles - StL All Vehicles Volume,Origin,23,CLARK,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),20544
All Vehicles - StL All Vehicles Volume,Origin,23,CLARK,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),18584
All Vehicles - StL All Vehicles Volume,Origin,23,CLARK,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),62509
All Vehicles - StL All Vehicles Volume,Origin,23,CLARK,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),12983
All Vehicles - StL All Vehicles Volume,Origin,23,CLARK,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),19252
All Vehicles - StL All Vehicles Volume,Origin,23,CLARK,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),19036
All Vehicles - StL All Vehicles Volume,Origin,23,CLARK,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),59726
All Vehicles - StL All Vehicles Volume,Origin,23,CLARK,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),9839
All Vehicles - StL All Vehicles Volume,Origin,23,CLARK,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),22766
All Vehicles - StL All Vehicles Volume,Origin,23,CLARK,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),16238
All Vehicles - StL All Vehicles Volume,Origin,25,CLAY,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),47099
All Vehicles - StL All Vehicles Volume,Origin,25,CLAY,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),8992
All Vehicles - StL All Vehicles Volume,Origin,25,CLAY,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),15259
All Vehicles - StL All Vehicles Volume,Origin,25,CLAY,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),14728
All Vehicles - StL All Vehicles Volume,Origin,25,CLAY,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),49210
All Vehicles - StL All Vehicles Volume,Origin,25,CLAY,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),10126
All Vehicles - StL All Vehicles Volume,Origin,25,CLAY,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),15139
All Vehicles - StL All Vehicles Volume,Origin,25,CLAY,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),16005
All Vehicles - StL All Vehicles Volume,Origin,25,CLAY,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),39283
All Vehicles - StL All Vehicles Volume,Origin,25,CLAY,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),5953
All Vehicles - StL All Vehicles Volume,Origin,25,CLAY,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),14771
All Vehicles - StL All Vehicles Volume,Origin,25,CLAY,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),10915
All Vehicles - StL All Vehicles Volume,Origin,27,CLINTON,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),133252
All Vehicles - StL All Vehicles Volume,Origin,27,CLINTON,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),25899
All Vehicles - StL All Vehicles Volume,Origin,27,CLINTON,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),40648
All Vehicles - StL All Vehicles Volume,Origin,27,CLINTON,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),40378
All Vehicles - StL All Vehicles Volume,Origin,27,CLINTON,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),128916
All Vehicles - StL All Vehicles Volume,Origin,27,CLINTON,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),27847
All Vehicles - StL All Vehicles Volume,Origin,27,CLINTON,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),35759
All Vehicles - StL All Vehicles Volume,Origin,27,CLINTON,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),40771
All Vehicles - StL All Vehicles Volume,Origin,27,CLINTON,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),133717
All Vehicles - StL All Vehicles Volume,Origin,27,CLINTON,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),20359
All Vehicles - StL All Vehicles Volume,Origin,27,CLINTON,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),50287
All Vehicles - StL All Vehicles Volume,Origin,27,CLINTON,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),36635
All Vehicles - StL All Vehicles Volume,Origin,29,COLES,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),187219
All Vehicles - StL All Vehicles Volume,Origin,29,COLES,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),32679
All Vehicles - StL All Vehicles Volume,Origin,29,COLES,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),63819
All Vehicles - StL All Vehicles Volume,Origin,29,COLES,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),57969
All Vehicles - StL All Vehicles Volume,Origin,29,COLES,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),191603
All Vehicles - StL All Vehicles Volume,Origin,29,COLES,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),36361
All Vehicles - StL All Vehicles Volume,Origin,29,COLES,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),61579
All Vehicles - StL All Vehicles Volume,Origin,29,COLES,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),62136
All Vehicles - StL All Vehicles Volume,Origin,29,COLES,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),165147
All Vehicles - StL All Vehicles Volume,Origin,29,COLES,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),22836
All Vehicles - StL All Vehicles Volume,Origin,29,COLES,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),65316
All Vehicles - StL All Vehicles Volume,Origin,29,COLES,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),46063
All Vehicles - StL All Vehicles Volume,Origin,3,ALEXANDER,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),15207
All Vehicles - StL All Vehicles Volume,Origin,3,ALEXANDER,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),3024
All Vehicles - StL All Vehicles Volume,Origin,3,ALEXANDER,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),4927
All Vehicles - StL All Vehicles Volume,Origin,3,ALEXANDER,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),4122
All Vehicles - StL All Vehicles Volume,Origin,3,ALEXANDER,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),15340
All Vehicles - StL All Vehicles Volume,Origin,3,ALEXANDER,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),3412
All Vehicles - StL All Vehicles Volume,Origin,3,ALEXANDER,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),4838
All Vehicles - StL All Vehicles Volume,Origin,3,ALEXANDER,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),4244
All Vehicles - StL All Vehicles Volume,Origin,3,ALEXANDER,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),14292
All Vehicles - StL All Vehicles Volume,Origin,3,ALEXANDER,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),2073
All Vehicles - StL All Vehicles Volume,Origin,3,ALEXANDER,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),5064
All Vehicles - StL All Vehicles Volume,Origin,3,ALEXANDER,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),3721
All Vehicles - StL All Vehicles Volume,Origin,31,COOK,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),15234043
All Vehicles - StL All Vehicles Volume,Origin,31,COOK,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),2658054
All Vehicles - StL All Vehicles Volume,Origin,31,COOK,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),4677773
All Vehicles - StL All Vehicles Volume,Origin,31,COOK,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),4678323
All Vehicles - StL All Vehicles Volume,Origin,31,COOK,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),15463378
All Vehicles - StL All Vehicles Volume,Origin,31,COOK,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),3043937
All Vehicles - StL All Vehicles Volume,Origin,31,COOK,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),4417780
All Vehicles - StL All Vehicles Volume,Origin,31,COOK,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),4934962
All Vehicles - StL All Vehicles Volume,Origin,31,COOK,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),14020987
All Vehicles - StL All Vehicles Volume,Origin,31,COOK,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),1685858
All Vehicles - StL All Vehicles Volume,Origin,31,COOK,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),5145130
All Vehicles - StL All Vehicles Volume,Origin,31,COOK,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),3960968
All Vehicles - StL All Vehicles Volume,Origin,33,CRAWFORD,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),58998
All Vehicles - StL All Vehicles Volume,Origin,33,CRAWFORD,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),11238
All Vehicles - StL All Vehicles Volume,Origin,33,CRAWFORD,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),20021
All Vehicles - StL All Vehicles Volume,Origin,33,CRAWFORD,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),18050
All Vehicles - StL All Vehicles Volume,Origin,33,CRAWFORD,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),61638
All Vehicles - StL All Vehicles Volume,Origin,33,CRAWFORD,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),12673
All Vehicles - StL All Vehicles Volume,Origin,33,CRAWFORD,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),19846
All Vehicles - StL All Vehicles Volume,Origin,33,CRAWFORD,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),19722
All Vehicles - StL All Vehicles Volume,Origin,33,CRAWFORD,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),50005
All Vehicles - StL All Vehicles Volume,Origin,33,CRAWFORD,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),7634
All Vehicles - StL All Vehicles Volume,Origin,33,CRAWFORD,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),19515
All Vehicles - StL All Vehicles Volume,Origin,33,CRAWFORD,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),13911
All Vehicles - StL All Vehicles Volume,Origin,35,CUMBERLAND,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),23784
All Vehicles - StL All Vehicles Volume,Origin,35,CUMBERLAND,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),5411
All Vehicles - StL All Vehicles Volume,Origin,35,CUMBERLAND,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),6921
All Vehicles - StL All Vehicles Volume,Origin,35,CUMBERLAND,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),7084
All Vehicles - StL All Vehicles Volume,Origin,35,CUMBERLAND,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),23683
All Vehicles - StL All Vehicles Volume,Origin,35,CUMBERLAND,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),5980
All Vehicles - StL All Vehicles Volume,Origin,35,CUMBERLAND,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),6258
All Vehicles - StL All Vehicles Volume,Origin,35,CUMBERLAND,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),7199
All Vehicles - StL All Vehicles Volume,Origin,35,CUMBERLAND,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),22809
All Vehicles - StL All Vehicles Volume,Origin,35,CUMBERLAND,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),4059
All Vehicles - StL All Vehicles Volume,Origin,35,CUMBERLAND,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),8264
All Vehicles - StL All Vehicles Volume,Origin,35,CUMBERLAND,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),6427
All Vehicles - StL All Vehicles Volume,Origin,37,DEKALB,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),379002
All Vehicles - StL All Vehicles Volume,Origin,37,DEKALB,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),68598
All Vehicles - StL All Vehicles Volume,Origin,37,DEKALB,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),123826
All Vehicles - StL All Vehicles Volume,Origin,37,DEKALB,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),116563
All Vehicles - StL All Vehicles Volume,Origin,37,DEKALB,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),391937
All Vehicles - StL All Vehicles Volume,Origin,37,DEKALB,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),77940
All Vehicles - StL All Vehicles Volume,Origin,37,DEKALB,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),120041
All Vehicles - StL All Vehicles Volume,Origin,37,DEKALB,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),124937
All Vehicles - StL All Vehicles Volume,Origin,37,DEKALB,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),331533
All Vehicles - StL All Vehicles Volume,Origin,37,DEKALB,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),44997
All Vehicles - StL All Vehicles Volume,Origin,37,DEKALB,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),129088
All Vehicles - StL All Vehicles Volume,Origin,37,DEKALB,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),93919
All Vehicles - StL All Vehicles Volume,Origin,39,DEWITT,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),66214
All Vehicles - StL All Vehicles Volume,Origin,39,DEWITT,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),13866
All Vehicles - StL All Vehicles Volume,Origin,39,DEWITT,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),20412
All Vehicles - StL All Vehicles Volume,Origin,39,DEWITT,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),20702
All Vehicles - StL All Vehicles Volume,Origin,39,DEWITT,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),65642
All Vehicles - StL All Vehicles Volume,Origin,39,DEWITT,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),15334
All Vehicles - StL All Vehicles Volume,Origin,39,DEWITT,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),18232
All Vehicles - StL All Vehicles Volume,Origin,39,DEWITT,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),21217
All Vehicles - StL All Vehicles Volume,Origin,39,DEWITT,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),63148
All Vehicles - StL All Vehicles Volume,Origin,39,DEWITT,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),9831
All Vehicles - StL All Vehicles Volume,Origin,39,DEWITT,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),24816
All Vehicles - StL All Vehicles Volume,Origin,39,DEWITT,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),18228
All Vehicles - StL All Vehicles Volume,Origin,41,DOUGLAS,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),68652
All Vehicles - StL All Vehicles Volume,Origin,41,DOUGLAS,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),13408
All Vehicles - StL All Vehicles Volume,Origin,41,DOUGLAS,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),21779
All Vehicles - StL All Vehicles Volume,Origin,41,DOUGLAS,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),21314
All Vehicles - StL All Vehicles Volume,Origin,41,DOUGLAS,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),68726
All Vehicles - StL All Vehicles Volume,Origin,41,DOUGLAS,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),14828
All Vehicles - StL All Vehicles Volume,Origin,41,DOUGLAS,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),20069
All Vehicles - StL All Vehicles Volume,Origin,41,DOUGLAS,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),22241
All Vehicles - StL All Vehicles Volume,Origin,41,DOUGLAS,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),62817
All Vehicles - StL All Vehicles Volume,Origin,41,DOUGLAS,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),9737
All Vehicles - StL All Vehicles Volume,Origin,41,DOUGLAS,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),24218
All Vehicles - StL All Vehicles Volume,Origin,41,DOUGLAS,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),17512
All Vehicles - StL All Vehicles Volume,Origin,43,DUPAGE,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),3314326
All Vehicles - StL All Vehicles Volume,Origin,43,DUPAGE,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),583531
All Vehicles - StL All Vehicles Volume,Origin,43,DUPAGE,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),1065831
All Vehicles - StL All Vehicles Volume,Origin,43,DUPAGE,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),1064085
All Vehicles - StL All Vehicles Volume,Origin,43,DUPAGE,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),3421536
All Vehicles - StL All Vehicles Volume,Origin,43,DUPAGE,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),667267
All Vehicles - StL All Vehicles Volume,Origin,43,DUPAGE,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),1011944
All Vehicles - StL All Vehicles Volume,Origin,43,DUPAGE,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),1145190
All Vehicles - StL All Vehicles Volume,Origin,43,DUPAGE,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2919403
All Vehicles - StL All Vehicles Volume,Origin,43,DUPAGE,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),373101
All Vehicles - StL All Vehicles Volume,Origin,43,DUPAGE,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),1158720
All Vehicles - StL All Vehicles Volume,Origin,43,DUPAGE,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),850379
All Vehicles - StL All Vehicles Volume,Origin,45,EDGAR,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),54961
All Vehicles - StL All Vehicles Volume,Origin,45,EDGAR,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),10101
All Vehicles - StL All Vehicles Volume,Origin,45,EDGAR,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),17776
All Vehicles - StL All Vehicles Volume,Origin,45,EDGAR,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),17281
All Vehicles - StL All Vehicles Volume,Origin,45,EDGAR,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),56689
